,Class_ID, Name, Sample_Num, Flag, Gender,race,emotion,age
1745,n001768," ""Cody_Simpson""",566,1, m,undefined,undefined,undefined
1746,n001769," ""Cole_Hamels""",372,1, m,undefined,undefined,undefined
1747,n001770," ""Cole_Mohr""",421,1, m,undefined,undefined,undefined
1748,n001771," ""Cole_Sprouse""",675,1, m,undefined,undefined,undefined
1749,n001772," ""Coleen_Nolan""",409,1, f,undefined,undefined,undefined
1750,n001773," ""Coleen_Rooney""",660,1, f,undefined,undefined,undefined
1751,n001774," ""Colette_Carr""",319,1, f,undefined,undefined,undefined
1752,n001775," ""Colin_Farrell""",651,1, m,undefined,undefined,undefined
1753,n001776," ""Colin_Jost""",356,1, m,undefined,undefined,undefined
1754,n001777," ""Colin_Kaepernick""",340,1, m,undefined,undefined,undefined
1755,n001778," ""Colin_Kazim-Richards""",398,1, m,undefined,undefined,undefined
1756,n001779," ""Colin_Montgomerie""",403,1, m,undefined,undefined,undefined
1757,n001780," ""Colin_Morgan""",520,1, m,undefined,undefined,undefined
1758,n001781," ""Conan_OBrien""",456,0, m,white,happy,38.857142857142854
1759,n001782," ""Concha_Buika""",305,1, f,undefined,undefined,undefined
1760,n001783," ""Concha_Velasco""",484,1, f,undefined,undefined,undefined
1761,n001784," ""Connie_Fisher""",308,1, f,undefined,undefined,undefined
1762,n001785," ""Connor_Paolo""",374,1, m,undefined,undefined,undefined
1763,n001786," ""Connor_Wickham""",357,1, m,undefined,undefined,undefined
1764,n001787," ""Conor_Daly""",176,1, m,undefined,undefined,undefined
1765,n001788," ""Constance_Jablonski""",544,1, f,undefined,undefined,undefined
1766,n001789," ""Consuelo_Adler""",188,1, f,undefined,undefined,undefined
1767,n001790," ""Consuelo_Duval""",338,1, f,undefined,undefined,undefined
1768,n001791," ""Contessa_Brewer""",217,1, f,undefined,undefined,undefined
1769,n001792," ""Cooper_Cronk""",406,1, m,undefined,undefined,undefined
1770,n001793," ""Coraima_Torres""",253,1, f,undefined,undefined,undefined
1771,n001794," ""Corey_Haim""",419,1, m,undefined,undefined,undefined
1772,n001795," ""Corinna_Harfouch""",399,1, f,undefined,undefined,undefined
1773,n001796," ""Corinne_Bailey_Rae""",481,1, f,undefined,undefined,undefined
1774,n001797," ""Corrado_Passera""",440,1, m,undefined,undefined,undefined
1775,n001798," ""Cory_Jane""",374,1, m,undefined,undefined,undefined
1776,n001799," ""Cosma_Shiva_Hagen""",494,1, f,undefined,undefined,undefined
1777,n001800," ""Costa_Cordalis""",295,1, m,undefined,undefined,undefined
1778,n001801," ""Courtney_Friel""",316,1, f,undefined,undefined,undefined
1779,n001802," ""Courtney_Lawes""",337,1, m,undefined,undefined,undefined
1780,n001803," ""Courtney_Peldon""",533,1, f,undefined,undefined,undefined
1781,n001804," ""Craig_Bellamy""",457,1, m,undefined,undefined,undefined
1782,n001805," ""Craig_David""",447,1, m,undefined,undefined,undefined
1783,n001806," ""Craig_Joubert""",209,1, m,undefined,undefined,undefined
1784,n001807," ""Craig_Mackail-Smith""",204,1, m,undefined,undefined,undefined
1785,n001808," ""Craig_Revel_Horwood""",385,1, m,undefined,undefined,undefined
1786,n001809," ""Craig_T._Nelson""",355,1, m,undefined,undefined,undefined
1787,n001810," ""Craig_Venter""",284,1, m,undefined,undefined,undefined
1788,n001811," ""Cris_Judd""",240,0, m,latino hispanic,happy,32.77777777777778
1789,n001812," ""Cris_Vianna""",442,1, f,undefined,undefined,undefined
1790,n001813," ""Crispin_Glover""",417,1, m,undefined,undefined,undefined
1791,n001814," ""Criss_Angel""",329,1, m,undefined,undefined,undefined
1792,n001815," ""Cristian_Baroni""",307,1, m,undefined,undefined,undefined
1793,n001816," ""Cristian_Boureanu""",230,0, m,white,happy,32.666666666666664
1794,n001817," ""Cristian_Mungiu""",275,0, m,white,happy,30.0
1795,n001818," ""Cristian_Preda""",160,1, m,undefined,undefined,undefined
1796,n001820," ""Cristian_Savani""",254,1, m,undefined,undefined,undefined
1797,n001821," ""Cristiano_Ronaldo""",365,1, m,undefined,undefined,undefined
1798,n001822," ""Cristie_Kerr""",344,1, f,undefined,undefined,undefined
1799,n001823," ""Cristina_Brondo""",425,1, f,undefined,undefined,undefined
1800,n001824," ""Cristina_Garmendia""",348,1, f,undefined,undefined,undefined
1801,n001825," ""Cristina_Saralegui""",322,1, f,undefined,undefined,undefined
1802,n001826," ""Cristina_Scabbia""",479,1, f,undefined,undefined,undefined
1803,n001827," ""Cristina_Tàrrega""",302,1, f,undefined,undefined,undefined
1804,n001828," ""Cristián_de_la_Fuente""",445,1, m,undefined,undefined,undefined
1805,n001829," ""Cristovam_Buarque""",263,1, m,undefined,undefined,undefined
1806,n001830," ""Cristóbal_Montoro""",538,0, m,middle eastern,neutral,45.25
1807,n001831," ""Crystal_Bowersox""",382,1, f,undefined,undefined,undefined
1808,n001832," ""Crystal_Hunt""",337,1, f,undefined,undefined,undefined
1809,n001833," ""Cuauhtémoc_Blanco""",504,1, m,undefined,undefined,undefined
1810,n001835," ""Curtis_Jackson""",394,1, m,undefined,undefined,undefined
1811,n001836," ""Cybill_Shepherd""",373,0, f,white,happy,32.22222222222222
1812,n001837," ""Cynthia_Bailey""",495,1, f,undefined,undefined,undefined
1813,n001838," ""Cynthia_Lennon""",281,0, f,white,happy,34.75
1814,n001839," ""Cynthia_Nixon""",540,1, f,undefined,undefined,undefined
1815,n001840," ""Cynthia_Olavarría""",434,1, f,undefined,undefined,undefined
1816,n001841," ""Czeslaw_Mozil""",516,1, m,undefined,undefined,undefined
1817,n001842," ""Czesław_Michniewicz""",272,1, m,undefined,undefined,undefined
1818,n001843," ""Cécile_Duflot""",560,1, f,undefined,undefined,undefined
1819,n001844," ""Cécilia_Attias""",403,1, f,undefined,undefined,undefined
1820,n001845," ""Cédric_Villani""",402,1, m,undefined,undefined,undefined
1821,n001846," ""César_Alierta""",399,1, m,undefined,undefined,undefined
1822,n001847," ""César_Azpilicueta""",404,1, m,undefined,undefined,undefined
1823,n001848," ""César_Cielo""",460,1, m,undefined,undefined,undefined
1824,n001849," ""César_Luis_Menotti""",244,1, m,undefined,undefined,undefined
1825,n001850," ""César_Santin""",99,0, m,white,sad,35.333333333333336
1826,n001851," ""Călin_Popescu-Tăriceanu""",488,1, m,undefined,undefined,undefined
1827,n001852," ""Cătălin_Măruţă""",379,1, m,undefined,undefined,undefined
1828,n001853," ""Cătălin_Predoiu""",354,1, m,undefined,undefined,undefined
1829,n001854," ""Cătălina_Ponor""",315,1, f,undefined,undefined,undefined
1830,n001855," ""D._J._Augustin""",375,1, m,undefined,undefined,undefined
1831,n001856," ""D._L._Hughley""",347,1, m,undefined,undefined,undefined
1832,n001857," ""D._Ramanaidu""",281,0, m,middle eastern,neutral,40.2
1833,n001858," ""D._V._Sadananda_Gowda""",466,1, m,undefined,undefined,undefined
1834,n001859," ""DJ_Clue?""",297,1, m,undefined,undefined,undefined
1835,n001860," ""DJ_Khaled""",494,1, m,undefined,undefined,undefined
1836,n001861," ""DJ_Qualls""",360,1, m,undefined,undefined,undefined
1837,n001862," ""DJ_Tarkan""",177,1, m,undefined,undefined,undefined
1838,n001863," ""Da_Brat""",366,1, f,undefined,undefined,undefined
1839,n001864," ""Daesung""",281,1, m,undefined,undefined,undefined
1840,n001865," ""Daffney""",304,1, f,undefined,undefined,undefined
1841,n001866," ""Dafne_Fernández""",456,1, f,undefined,undefined,undefined
1842,n001867," ""Dag_Otto_Lauritzen""",231,1, m,undefined,undefined,undefined
1843,n001868," ""Dagmar_Koller""",378,1, f,undefined,undefined,undefined
1844,n001869," ""Dagmar_Manzel""",281,1, f,undefined,undefined,undefined
1845,n001870," ""Daiana_Menezes""",331,1, f,undefined,undefined,undefined
1846,n001871," ""Daiane_Conterato""",484,1, f,undefined,undefined,undefined
1847,n001872," ""Daisy_De_La_Hoya""",274,1, f,undefined,undefined,undefined
1848,n001873," ""Daisy_Fuentes""",389,1, f,undefined,undefined,undefined
1849,n001875," ""Dale_Steyn""",472,1, m,undefined,undefined,undefined
1850,n001876," ""Daler_Mehndi""",374,1, m,undefined,undefined,undefined
1851,n001877," ""Daley_Blind""",436,1, m,undefined,undefined,undefined
1852,n001878," ""Dalia_Grybauskaitė""",638,0, m,white,happy,36.0
1853,n001879," ""Dalton_McGuinty""",367,1, m,undefined,undefined,undefined
1854,n001880," ""Damaris_Lewis""",382,1, f,undefined,undefined,undefined
1855,n001881," ""Damian_Charles_Hurley""",136,1, m,undefined,undefined,undefined
1856,n001882," ""Damian_Marley""",323,1, m,undefined,undefined,undefined
1857,n001883," ""Damiano_Tommasi""",242,1, m,undefined,undefined,undefined
1858,n001884," ""Damien_Sandow""",405,1, m,undefined,undefined,undefined
1859,n001885," ""Damien_Sargue""",347,1, m,undefined,undefined,undefined
1860,n001886," ""Damir_Kajin""",249,1, m,undefined,undefined,undefined
1861,n001887," ""Damián_Alcázar""",429,1, m,undefined,undefined,undefined
1862,n001888," ""Dan_Auerbach""",401,1, m,undefined,undefined,undefined
1863,n001889," ""Dan_Bárta""",305,1, m,undefined,undefined,undefined
1864,n001890," ""Dan_Carter""",480,1, m,undefined,undefined,undefined
1865,n001891," ""Dan_Feuerriegel""",301,1, m,undefined,undefined,undefined
1866,n001892," ""Dan_Hardy""",333,1, m,undefined,undefined,undefined
1867,n001893," ""Dan_Jørgensen""",226,1, m,undefined,undefined,undefined
1868,n001894," ""Dan_Lauria""",399,1, m,undefined,undefined,undefined
1869,n001895," ""Dan_Negru""",285,1, m,undefined,undefined,undefined
1870,n001896," ""Dan_Petrescu""",294,1, m,undefined,undefined,undefined
1871,n001897," ""Dan_Severn""",252,1, m,undefined,undefined,undefined
1872,n001898," ""Dan_Smith""",225,0, m,white,sad,31.857142857142858
1873,n001899," ""Dan_Snow""",287,1, m,undefined,undefined,undefined
1874,n001900," ""Dan_Stulbach""",375,1, m,undefined,undefined,undefined
1875,n001901," ""Dan_Voiculescu""",309,1, m,undefined,undefined,undefined
1876,n001902," ""Dana_Halabi""",178,1, f,undefined,undefined,undefined
1877,n001903," ""Dana_Holgorsen""",431,1, m,undefined,undefined,undefined
1878,n001904," ""Dana_Perino""",386,1, f,undefined,undefined,undefined
1879,n001905," ""Dana_White""",464,1, m,undefined,undefined,undefined
1880,n001906," ""Danai_Gurira""",431,1, m,undefined,undefined,undefined
1881,n001907," ""Dane_DeHaan""",532,1, m,undefined,undefined,undefined
1882,n001908," ""Dani_Behr""",264,1, f,undefined,undefined,undefined
1883,n001909," ""Dani_Carvajal""",392,1, m,undefined,undefined,undefined
1884,n001910," ""Dani_Lins""",282,1, f,undefined,undefined,undefined
1885,n001911," ""Dani_Martín""",465,1, m,undefined,undefined,undefined
1886,n001912," ""Dani_Mateo""",418,1, m,undefined,undefined,undefined
1887,n001913," ""Dani_Sordo""",233,1, m,undefined,undefined,undefined
1888,n001914," ""Daniel_Agger""",457,1, m,undefined,undefined,undefined
1889,n001915," ""Daniel_Baldwin""",327,1, m,undefined,undefined,undefined
1890,n001916," ""Daniel_Brands""",221,1, m,undefined,undefined,undefined
1891,n001917," ""Daniel_Brühl""",593,1, m,undefined,undefined,undefined
1892,n001918," ""Daniel_Caligiuri""",303,1, m,undefined,undefined,undefined
1893,n001919," ""Daniel_Cormier""",346,1, m,undefined,undefined,undefined
1894,n001920," ""Daniel_Gillies""",465,1, m,undefined,undefined,undefined
1895,n001921," ""Daniel_Gimeno-Traver""",240,1, m,undefined,undefined,undefined
1896,n001922," ""Daniel_Hůlka""",409,1, m,undefined,undefined,undefined
1897,n001923," ""Daniel_Jarque""",167,0, m,white,neutral,29.0
1898,n001924," ""Daniel_Landa""",345,1, m,undefined,undefined,undefined
1899,n001925," ""Daniel_Mullback""",160,1, m,undefined,undefined,undefined
1900,n001926," ""Daniel_Negreanu""",406,1, m,undefined,undefined,undefined
1901,n001927," ""Daniel_Nestor""",194,1, m,undefined,undefined,undefined
1902,n001928," ""Daniel_Pancu""",265,1, m,undefined,undefined,undefined
1903,n001929," ""Daniel_Pietta""",163,1, m,undefined,undefined,undefined
1904,n001930," ""Daniel_Ricciardo""",504,1, m,undefined,undefined,undefined
1905,n001931," ""Daniel_Schuhmacher""",409,1, m,undefined,undefined,undefined
1906,n001932," ""Daniel_Sturridge""",464,1, m,undefined,undefined,undefined
1907,n001933," ""Daniel_Vettori""",381,1, m,undefined,undefined,undefined
1908,n001934," ""Daniel_Zelman""",212,0, m,white,happy,27.444444444444443
1909,n001935," ""Daniela_Bianchi""",253,0, f,white,neutral,32.0
1910,n001936," ""Daniela_Katzenberger""",455,1, f,undefined,undefined,undefined
1911,n001937," ""Daniela_Lavender""",321,1, f,undefined,undefined,undefined
1912,n001938," ""Daniela_Peštová""",479,1, f,undefined,undefined,undefined
1913,n001939," ""Daniela_Romo""",431,1, f,undefined,undefined,undefined
1914,n001940," ""Daniela_Santanchè""",392,1, f,undefined,undefined,undefined
1915,n001941," ""Daniela_Urzi""",223,1, f,undefined,undefined,undefined
1916,n001942," ""Daniele_Bonera""",333,1, m,undefined,undefined,undefined
1917,n001943," ""Daniele_Conti""",252,1, m,undefined,undefined,undefined
1918,n001944," ""Daniele_Liotti""",349,1, m,undefined,undefined,undefined
1919,n001945," ""Daniella_Alonso""",286,1, f,undefined,undefined,undefined
1920,n001946," ""Daniella_Sarahyba""",390,1, f,undefined,undefined,undefined
1921,n001947," ""Danielle_Bisutti""",264,1, f,undefined,undefined,undefined
1922,n001948," ""Danielle_Cormack""",352,1, f,undefined,undefined,undefined
1923,n001949," ""Danielle_Lineker""",499,1, f,undefined,undefined,undefined
1924,n001950," ""Danielle_Staub""",373,1, f,undefined,undefined,undefined
1925,n001951," ""Danielle_Vasinova""",416,1, f,undefined,undefined,undefined
1926,n001952," ""Daniil_Trifonov""",218,1, m,undefined,undefined,undefined
1927,n001953," ""Danijel_Pranjić""",351,1, m,undefined,undefined,undefined
1928,n001954," ""Danilo_Gallinari""",361,1, m,undefined,undefined,undefined
1929,n001955," ""Danilo_Medina""",470,1, m,undefined,undefined,undefined
1930,n001956," ""Danish_Taimoor""",416,0, m,middle eastern,neutral,30.25
1931,n001957," ""Danko_Lazović""",295,1, m,undefined,undefined,undefined
1932,n001958," ""Danneel_Ackles""",342,1, f,undefined,undefined,undefined
1933,n001959," ""Dannel_Malloy""",477,1, m,undefined,undefined,undefined
1934,n001960," ""Danniella_Westbrook""",443,1, f,undefined,undefined,undefined
1935,n001961," ""Dannii_Minogue""",597,1, f,undefined,undefined,undefined
1936,n001962," ""Danny_Ainge""",225,1, m,undefined,undefined,undefined
1937,n001963," ""Danny_Alexander""",423,1, m,undefined,undefined,undefined
1938,n001964," ""Danny_Bonaduce""",255,1, m,undefined,undefined,undefined
1939,n001965," ""Danny_Care""",406,1, m,undefined,undefined,undefined
1940,n001966," ""Danny_Cipriani""",493,1, m,undefined,undefined,undefined
1941,n001967," ""Danny_Dyer""",87,1, m,undefined,undefined,undefined
1942,n001968," ""Danny_Elfman""",320,1, m,undefined,undefined,undefined
1943,n001970," ""Danny_Gokey""",370,1, m,undefined,undefined,undefined
1944,n001971," ""Danny_Green""",319,1, m,undefined,undefined,undefined
1945,n001972," ""Danny_Ings""",386,1, m,undefined,undefined,undefined
1946,n001973," ""Danny_Jordaan""",350,1, m,undefined,undefined,undefined
1947,n001974," ""Danny_Trejo""",488,1, m,undefined,undefined,undefined
1948,n001975," ""Danny_Willett""",306,1, m,undefined,undefined,undefined
1949,n001976," ""Danson_Tang""",440,0, m,asian,neutral,24.0
1950,n001978," ""Dany_Brillant""",306,1, m,undefined,undefined,undefined
1951,n001979," ""Daphne_Guinness""",453,1, f,undefined,undefined,undefined
1952,n001980," ""Dappy""",476,1, m,undefined,undefined,undefined
1953,n001981," ""Dara_Bubamara""",323,1, f,undefined,undefined,undefined
1954,n001982," ""Darian_Álvarez""",309,1, m,undefined,undefined,undefined
1955,n001983," ""Darinko_Kosor""",303,1, m,undefined,undefined,undefined
1956,n001984," ""Dario_Cologna""",366,1, m,undefined,undefined,undefined
1957,n001985," ""Dario_Franceschini""",478,1, m,undefined,undefined,undefined
1958,n001986," ""Dario_Franchitti""",359,1, m,undefined,undefined,undefined
1959,n001987," ""Darius_Boyd""",335,1, m,undefined,undefined,undefined
1960,n001988," ""Darius_Rucker""",378,1, m,undefined,undefined,undefined
1961,n001989," ""Darko_Rundek""",284,1, m,undefined,undefined,undefined
1962,n001990," ""Darrelle_Revis""",225,1, m,undefined,undefined,undefined
1963,n001991," ""Darren_Fletcher""",449,1, m,undefined,undefined,undefined
1964,n001992," ""Darren_Kennedy""",397,1, m,undefined,undefined,undefined
1965,n001993," ""Darren_Lehmann""",347,1, m,undefined,undefined,undefined
1966,n001994," ""Darren_Sammy""",298,1, m,undefined,undefined,undefined
1967,n001995," ""Darryl_Sutter""",370,1, m,undefined,undefined,undefined
1968,n001996," ""Darsheel_Safary""",416,1, m,undefined,undefined,undefined
1969,n001998," ""Dasari_Narayana_Rao""",386,1, m,undefined,undefined,undefined
1970,n001999," ""Dash_Mihok""",307,1, m,undefined,undefined,undefined
1971,n002000," ""Dathan_Ritzenhein""",285,1, m,undefined,undefined,undefined
1972,n002001," ""Daul_Kim""",300,1, f,undefined,undefined,undefined
1973,n002002," ""Dave_Bautista""",384,1, m,undefined,undefined,undefined
1974,n002003," ""Dave_Bing""",249,1, m,undefined,undefined,undefined
1975,n002004," ""Dave_Chappelle""",401,1, m,undefined,undefined,undefined
1976,n002005," ""Dave_Chisnall""",226,1, m,undefined,undefined,undefined
1977,n002006," ""Dave_Grohl""",271,1, m,undefined,undefined,undefined
1978,n002007," ""Dave_Mustaine""",422,1, m,undefined,undefined,undefined
1979,n002008," ""Dave_Navarro""",444,1, m,undefined,undefined,undefined
1980,n002009," ""Dave_Nonis""",150,0, m,white,sad,38.285714285714285
1981,n002010," ""Dave_Wyndorf""",242,1, m,undefined,undefined,undefined
1982,n002011," ""Daveigh_Chase""",367,1, f,undefined,undefined,undefined
1983,n002012," ""David_Alaba""",391,1, m,undefined,undefined,undefined
1984,n002013," ""David_Albelda""",338,1, m,undefined,undefined,undefined
1985,n002014," ""David_Alward""",271,1, m,undefined,undefined,undefined
1986,n002015," ""David_Anders""",347,1, m,undefined,undefined,undefined
